US_MOST_POPULOUS_CITIES__2024__0001,"Most Populous US Cities (2025 Estimate)
New York City, NY",#1 · 8.6 million
US_MOST_POPULOUS_CITIES__2024__0002,"Most Populous US Cities (2025 Estimate)
#1","New York City, NY · 8.6 million"
US_MOST_POPULOUS_CITIES__2024__0003,"Most Populous US Cities (2025 Estimate)
Los Angeles, CA",#2 · 3.9 million
US_MOST_POPULOUS_CITIES__2024__0004,"Most Populous US Cities (2025 Estimate)
#2","Los Angeles, CA · 3.9 million"
US_MOST_POPULOUS_CITIES__2024__0005,"Most Populous US Cities (2025 Estimate)
Chicago, IL",#3 · 2.7 million
US_MOST_POPULOUS_CITIES__2024__0006,"Most Populous US Cities (2025 Estimate)
#3","Chicago, IL · 2.7 million"
US_MOST_POPULOUS_CITIES__2024__0007,"Most Populous US Cities (2025 Estimate)
Houston, TX",#4 · 2.4 million
US_MOST_POPULOUS_CITIES__2024__0008,"Most Populous US Cities (2025 Estimate)
#4","Houston, TX · 2.4 million"
US_MOST_POPULOUS_CITIES__2024__0009,"Most Populous US Cities (2025 Estimate)
Phoenix, AZ",#5 · 1.7 million
US_MOST_POPULOUS_CITIES__2024__0010,"Most Populous US Cities (2025 Estimate)
#5","Phoenix, AZ · 1.7 million"
US_MOST_POPULOUS_CITIES__2024__0011,"Most Populous US Cities (2025 Estimate)
Philadelphia, PA",#6 · 1.6 million
US_MOST_POPULOUS_CITIES__2024__0012,"Most Populous US Cities (2025 Estimate)
#6","Philadelphia, PA · 1.6 million"
US_MOST_POPULOUS_CITIES__2024__0013,"Most Populous US Cities (2025 Estimate)
San Antonio, TX",#7 · 1.5 million
US_MOST_POPULOUS_CITIES__2024__0014,"Most Populous US Cities (2025 Estimate)
#7","San Antonio, TX · 1.5 million"
US_MOST_POPULOUS_CITIES__2024__0015,"Most Populous US Cities (2025 Estimate)
San Diego, CA",#8 · 1.4 million
US_MOST_POPULOUS_CITIES__2024__0016,"Most Populous US Cities (2025 Estimate)
#8","San Diego, CA · 1.4 million"
US_MOST_POPULOUS_CITIES__2024__0017,"Most Populous US Cities (2025 Estimate)
Dallas, TX",#9 · 1.3 million
US_MOST_POPULOUS_CITIES__2024__0018,"Most Populous US Cities (2025 Estimate)
#9","Dallas, TX · 1.3 million"
US_MOST_POPULOUS_CITIES__2024__0019,"Most Populous US Cities (2025 Estimate)
Fort Worth, TX",#10 · 1.0 million
US_MOST_POPULOUS_CITIES__2024__0020,"Most Populous US Cities (2025 Estimate)
#10","Fort Worth, TX · 1.0 million"
US_MOST_POPULOUS_CITIES__2024__0021,"Most Populous US Cities (2025 Estimate)
Jacksonville, FL",#11 · 1.0 million
US_MOST_POPULOUS_CITIES__2024__0022,"Most Populous US Cities (2025 Estimate)
#11","Jacksonville, FL · 1.0 million"
US_MOST_POPULOUS_CITIES__2024__0023,"Most Populous US Cities (2025 Estimate)
Austin, TX",#12 · 1.0 million
US_MOST_POPULOUS_CITIES__2024__0024,"Most Populous US Cities (2025 Estimate)
#12","Austin, TX · 1.0 million"
US_MOST_POPULOUS_CITIES__2024__0025,"Most Populous US Cities (2025 Estimate)
San Jose, CA","#13 · 990,000"
US_MOST_POPULOUS_CITIES__2024__0026,"Most Populous US Cities (2025 Estimate)
#13","San Jose, CA · 990,000"
US_MOST_POPULOUS_CITIES__2024__0027,"Most Populous US Cities (2025 Estimate)
Charlotte, NC","#14 · 960,000"
US_MOST_POPULOUS_CITIES__2024__0028,"Most Populous US Cities (2025 Estimate)
#14","Charlotte, NC · 960,000"
US_MOST_POPULOUS_CITIES__2024__0029,"Most Populous US Cities (2025 Estimate)
Columbus, OH","#15 · 940,000"
US_MOST_POPULOUS_CITIES__2024__0030,"Most Populous US Cities (2025 Estimate)
#15","Columbus, OH · 940,000"
US_MOST_POPULOUS_CITIES__2024__0031,"Most Populous US Cities (2025 Estimate)
Indianapolis, IN","#16 · 900,000"
US_MOST_POPULOUS_CITIES__2024__0032,"Most Populous US Cities (2025 Estimate)
#16","Indianapolis, IN · 900,000"
US_MOST_POPULOUS_CITIES__2024__0033,"Most Populous US Cities (2025 Estimate)
San Francisco, CA","#17 · 830,000"
US_MOST_POPULOUS_CITIES__2024__0034,"Most Populous US Cities (2025 Estimate)
#17","San Francisco, CA · 830,000"
US_MOST_POPULOUS_CITIES__2024__0035,"Most Populous US Cities (2025 Estimate)
Seattle, WA","#18 · 780,000"
US_MOST_POPULOUS_CITIES__2024__0036,"Most Populous US Cities (2025 Estimate)
#18","Seattle, WA · 780,000"
US_MOST_POPULOUS_CITIES__2024__0037,"Most Populous US Cities (2025 Estimate)
Denver, CO","#19 · 740,000"
US_MOST_POPULOUS_CITIES__2024__0038,"Most Populous US Cities (2025 Estimate)
#19","Denver, CO · 740,000"
US_MOST_POPULOUS_CITIES__2024__0039,"Most Populous US Cities (2025 Estimate)
Nashville, TN","#20 · 720,000"
US_MOST_POPULOUS_CITIES__2024__0040,"Most Populous US Cities (2025 Estimate)
#20","Nashville, TN · 720,000"
US_MOST_POPULOUS_CITIES__2024__0041,"Most Populous US Cities (2025 Estimate)
Oklahoma City, OK","#21 · 720,000"
US_MOST_POPULOUS_CITIES__2024__0042,"Most Populous US Cities (2025 Estimate)
#21","Oklahoma City, OK · 720,000"
US_MOST_POPULOUS_CITIES__2024__0043,"Most Populous US Cities (2025 Estimate)
Washington, DC","#22 · 690,000"
US_MOST_POPULOUS_CITIES__2024__0044,"Most Populous US Cities (2025 Estimate)
#22","Washington, DC · 690,000"
