OSCAR_BEST_PICTURES_0001,Best Picture: 2007,No Country for Old Men
OSCAR_BEST_PICTURES_0002,No Country for Old Men,Best Picture: 2007
OSCAR_BEST_PICTURES_0003,Best Picture: 2019,Parasite
OSCAR_BEST_PICTURES_0004,Parasite,Best Picture: 2019
OSCAR_BEST_PICTURES_0005,Best Picture: 2023,Oppenheimer
OSCAR_BEST_PICTURES_0006,Oppenheimer,Best Picture: 2023
OSCAR_BEST_PICTURES_0007,Best Picture: 2008,Slumdog Millionaire
OSCAR_BEST_PICTURES_0008,Slumdog Millionaire,Best Picture: 2008
OSCAR_BEST_PICTURES_0009,Best Picture: 2017,The Shape of Water
OSCAR_BEST_PICTURES_0010,The Shape of Water,Best Picture: 2017
OSCAR_BEST_PICTURES_0011,Best Picture: 2005,Crash
OSCAR_BEST_PICTURES_0012,Crash,Best Picture: 2005
OSCAR_BEST_PICTURES_0013,Best Picture: 2013,12 Years a Slave
OSCAR_BEST_PICTURES_0014,12 Years a Slave,Best Picture: 2013
OSCAR_BEST_PICTURES_0015,Best Picture: 2010,The King's Speech
OSCAR_BEST_PICTURES_0016,The King's Speech,Best Picture: 2010
OSCAR_BEST_PICTURES_0017,Best Picture: 2002,Chicago
OSCAR_BEST_PICTURES_0018,Chicago,Best Picture: 2002
OSCAR_BEST_PICTURES_0019,Best Picture: 2001,A Beautiful Mind
OSCAR_BEST_PICTURES_0020,A Beautiful Mind,Best Picture: 2001
OSCAR_BEST_PICTURES_0021,Best Picture: 2012,Argo
OSCAR_BEST_PICTURES_0022,Argo,Best Picture: 2012
OSCAR_BEST_PICTURES_0023,Best Picture: 2004,Million Dollar Baby
OSCAR_BEST_PICTURES_0024,Million Dollar Baby,Best Picture: 2004
OSCAR_BEST_PICTURES_0025,Best Picture: 2000,Gladiator
OSCAR_BEST_PICTURES_0026,Gladiator,Best Picture: 2000
OSCAR_BEST_PICTURES_0027,Best Picture: 2020,Nomadland
OSCAR_BEST_PICTURES_0028,Nomadland,Best Picture: 2020
OSCAR_BEST_PICTURES_0029,Best Picture: 2016,Moonlight
OSCAR_BEST_PICTURES_0030,Moonlight,Best Picture: 2016
OSCAR_BEST_PICTURES_0031,Best Picture: 2018,Green Book
OSCAR_BEST_PICTURES_0032,Green Book,Best Picture: 2018
OSCAR_BEST_PICTURES_0033,Best Picture: 2006,The Departed
OSCAR_BEST_PICTURES_0034,The Departed,Best Picture: 2006
OSCAR_BEST_PICTURES_0035,Best Picture: 2022,Everything Everywhere All at Once
OSCAR_BEST_PICTURES_0036,Everything Everywhere All at Once,Best Picture: 2022
OSCAR_BEST_PICTURES_0037,Best Picture: 2015,Spotlight
OSCAR_BEST_PICTURES_0038,Spotlight,Best Picture: 2015
OSCAR_BEST_PICTURES_0039,Best Picture: 2021,CODA
OSCAR_BEST_PICTURES_0040,CODA,Best Picture: 2021
OSCAR_BEST_PICTURES_0041,Best Picture: 2003,The Lord of the Rings: The Return of the King
OSCAR_BEST_PICTURES_0042,The Lord of the Rings: The Return of the King,Best Picture: 2003
OSCAR_BEST_PICTURES_0043,Best Picture: 2014,Birdman or (The Unexpected Virtue of Ignorance)
OSCAR_BEST_PICTURES_0044,Birdman or (The Unexpected Virtue of Ignorance),Best Picture: 2014
OSCAR_BEST_PICTURES_0045,Best Picture: 2009,The Hurt Locker
OSCAR_BEST_PICTURES_0046,The Hurt Locker,Best Picture: 2009
OSCAR_BEST_PICTURES_0047,Best Picture: 2011,The Artist
OSCAR_BEST_PICTURES_0048,The Artist,Best Picture: 2011
OSCAR_BEST_PICTURES_0049,Best Picture: 1988,Rain Man
OSCAR_BEST_PICTURES_0050,Rain Man,Best Picture: 1988
OSCAR_BEST_PICTURES_0051,Best Picture: 1994,Forrest Gump
OSCAR_BEST_PICTURES_0052,Forrest Gump,Best Picture: 1994
OSCAR_BEST_PICTURES_0053,Best Picture: 1997,Titanic
OSCAR_BEST_PICTURES_0054,Titanic,Best Picture: 1997
OSCAR_BEST_PICTURES_0055,Best Picture: 1995,Braveheart
OSCAR_BEST_PICTURES_0056,Braveheart,Best Picture: 1995
OSCAR_BEST_PICTURES_0057,Best Picture: 1983,Terms of Endearment
OSCAR_BEST_PICTURES_0058,Terms of Endearment,Best Picture: 1983
OSCAR_BEST_PICTURES_0059,Best Picture: 1986,Platoon
OSCAR_BEST_PICTURES_0060,Platoon,Best Picture: 1986
OSCAR_BEST_PICTURES_0061,Best Picture: 1985,Out of Africa
OSCAR_BEST_PICTURES_0062,Out of Africa,Best Picture: 1985
OSCAR_BEST_PICTURES_0063,Best Picture: 1992,Unforgiven
OSCAR_BEST_PICTURES_0064,Unforgiven,Best Picture: 1992
OSCAR_BEST_PICTURES_0065,Best Picture: 1999,American Beauty
OSCAR_BEST_PICTURES_0066,American Beauty,Best Picture: 1999
OSCAR_BEST_PICTURES_0067,Best Picture: 1993,Schindler's List
OSCAR_BEST_PICTURES_0068,Schindler's List,Best Picture: 1993
OSCAR_BEST_PICTURES_0069,Best Picture: 1990,Dances with Wolves
OSCAR_BEST_PICTURES_0070,Dances with Wolves,Best Picture: 1990
OSCAR_BEST_PICTURES_0071,Best Picture: 1984,Amadeus
OSCAR_BEST_PICTURES_0072,Amadeus,Best Picture: 1984
OSCAR_BEST_PICTURES_0073,Best Picture: 1982,Gandhi
OSCAR_BEST_PICTURES_0074,Gandhi,Best Picture: 1982
OSCAR_BEST_PICTURES_0075,Best Picture: 1989,Driving Miss Daisy
OSCAR_BEST_PICTURES_0076,Driving Miss Daisy,Best Picture: 1989
OSCAR_BEST_PICTURES_0077,Best Picture: 1991,The Silence of the Lambs
OSCAR_BEST_PICTURES_0078,The Silence of the Lambs,Best Picture: 1991
OSCAR_BEST_PICTURES_0079,Best Picture: 1981,Chariots of Fire
OSCAR_BEST_PICTURES_0080,Chariots of Fire,Best Picture: 1981
OSCAR_BEST_PICTURES_0081,Best Picture: 1998,Shakespeare in Love
OSCAR_BEST_PICTURES_0082,Shakespeare in Love,Best Picture: 1998
OSCAR_BEST_PICTURES_0083,Best Picture: 1996,The English Patient
OSCAR_BEST_PICTURES_0084,The English Patient,Best Picture: 1996
OSCAR_BEST_PICTURES_0085,Best Picture: 1987,The Last Emperor
OSCAR_BEST_PICTURES_0086,The Last Emperor,Best Picture: 1987
OSCAR_BEST_PICTURES_0087,Best Picture: 1980,Ordinary People
OSCAR_BEST_PICTURES_0088,Ordinary People,Best Picture: 1980
OSCAR_BEST_PICTURES_0089,Best Picture: 1979,Kramer vs. Kramer
OSCAR_BEST_PICTURES_0090,Kramer vs. Kramer,Best Picture: 1979
OSCAR_BEST_PICTURES_0091,Best Picture: 1978,The Deer Hunter
OSCAR_BEST_PICTURES_0092,The Deer Hunter,Best Picture: 1978
OSCAR_BEST_PICTURES_0093,Best Picture: 1977,Annie Hall
OSCAR_BEST_PICTURES_0094,Annie Hall,Best Picture: 1977
OSCAR_BEST_PICTURES_0095,Best Picture: 1976,Rocky
OSCAR_BEST_PICTURES_0096,Rocky,Best Picture: 1976
OSCAR_BEST_PICTURES_0097,Best Picture: 1975,One Flew Over the Cuckoo's Nest
OSCAR_BEST_PICTURES_0098,One Flew Over the Cuckoo's Nest,Best Picture: 1975
OSCAR_BEST_PICTURES_0099,Best Picture: 1974,The Godfather Part II
OSCAR_BEST_PICTURES_0100,The Godfather Part II,Best Picture: 1974
OSCAR_BEST_PICTURES_0101,Best Picture: 1973,The Sting
OSCAR_BEST_PICTURES_0102,The Sting,Best Picture: 1973
OSCAR_BEST_PICTURES_0103,Best Picture: 1972,The Godfather
OSCAR_BEST_PICTURES_0104,The Godfather,Best Picture: 1972
OSCAR_BEST_PICTURES_0105,Best Picture: 1971,The French Connection
OSCAR_BEST_PICTURES_0106,The French Connection,Best Picture: 1971
OSCAR_BEST_PICTURES_0107,Best Picture: 1970,Patton
OSCAR_BEST_PICTURES_0108,Patton,Best Picture: 1970
OSCAR_BEST_PICTURES_0109,Best Picture: 2024,Anora
OSCAR_BEST_PICTURES_0110,Anora,Best Picture: 2024
OSCAR_BEST_PICTURES_0111,Best Picture: 1969,Midnight Cowboy
OSCAR_BEST_PICTURES_0112,Midnight Cowboy,Best Picture: 1969
OSCAR_BEST_PICTURES_0113,Best Picture: 1968,Oliver!
OSCAR_BEST_PICTURES_0114,Oliver!,Best Picture: 1968
OSCAR_BEST_PICTURES_0115,Best Picture: 1967,In the Heat of the Night
OSCAR_BEST_PICTURES_0116,In the Heat of the Night,Best Picture: 1967
OSCAR_BEST_PICTURES_0117,Best Picture: 1966,A Man for All Seasons
OSCAR_BEST_PICTURES_0118,A Man for All Seasons,Best Picture: 1966
OSCAR_BEST_PICTURES_0119,Best Picture: 1965,The Sound of Music
OSCAR_BEST_PICTURES_0120,The Sound of Music,Best Picture: 1965
OSCAR_BEST_PICTURES_0121,Best Picture: 1964,My Fair Lady
OSCAR_BEST_PICTURES_0122,My Fair Lady,Best Picture: 1964
OSCAR_BEST_PICTURES_0123,Best Picture: 1963,Tom Jones
OSCAR_BEST_PICTURES_0124,Tom Jones,Best Picture: 1963
OSCAR_BEST_PICTURES_0125,Best Picture: 1962,Lawrence of Arabia
OSCAR_BEST_PICTURES_0126,Lawrence of Arabia,Best Picture: 1962
OSCAR_BEST_PICTURES_0127,Best Picture: 1961,West Side Story
OSCAR_BEST_PICTURES_0128,West Side Story,Best Picture: 1961
OSCAR_BEST_PICTURES_0129,Best Picture: 1960,The Apartment
OSCAR_BEST_PICTURES_0130,The Apartment,Best Picture: 1960
OSCAR_BEST_PICTURES_0131,Best Picture: 1959,Ben-Hur
OSCAR_BEST_PICTURES_0132,Ben-Hur,Best Picture: 1959
OSCAR_BEST_PICTURES_0133,Best Picture: 1958,Gigi
OSCAR_BEST_PICTURES_0134,Gigi,Best Picture: 1958
OSCAR_BEST_PICTURES_0135,Best Picture: 1957,The Bridge on the River Kwai
OSCAR_BEST_PICTURES_0136,The Bridge on the River Kwai,Best Picture: 1957
OSCAR_BEST_PICTURES_0137,Best Picture: 1956,Around the World in 80 Days
OSCAR_BEST_PICTURES_0138,Around the World in 80 Days,Best Picture: 1956
OSCAR_BEST_PICTURES_0139,Best Picture: 1955,Marty
OSCAR_BEST_PICTURES_0140,Marty,Best Picture: 1955
OSCAR_BEST_PICTURES_0141,Best Picture: 1954,On the Waterfront
OSCAR_BEST_PICTURES_0142,On the Waterfront,Best Picture: 1954
OSCAR_BEST_PICTURES_0143,Best Picture: 1953,From Here to Eternity
OSCAR_BEST_PICTURES_0144,From Here to Eternity,Best Picture: 1953
OSCAR_BEST_PICTURES_0145,Best Picture: 1952,The Greatest Show on Earth
OSCAR_BEST_PICTURES_0146,The Greatest Show on Earth,Best Picture: 1952
OSCAR_BEST_PICTURES_0147,Best Picture: 1951,An American in Paris
OSCAR_BEST_PICTURES_0148,An American in Paris,Best Picture: 1951
OSCAR_BEST_PICTURES_0149,Best Picture: 1950,All About Eve
OSCAR_BEST_PICTURES_0150,All About Eve,Best Picture: 1950
OSCAR_BEST_PICTURES_0151,Best Picture: 2025,One Battle After Another
OSCAR_BEST_PICTURES_0152,One Battle After Another,Best Picture: 2025
