"Calvin Coolidge
1923-1929","Affiliation: Massachusetts (3/4)
Birthplace: Vermont (2/2)"
"Affiliation: Massachusetts (3/4)
Birthplace: Vermont (2/2)","Calvin Coolidge
1923-1929"
"Herbert Hoover
1929-1933","Affiliation: California (1/3)
Birthplace: Iowa (1/1)"
"Affiliation: California (1/3)
Birthplace: Iowa (1/1)","Herbert Hoover
1929-1933"
"Franklin D. Roosevelt
1933-1945","Affiliation: New York (6/7)
Birthplace: New York (4/5)"
"Affiliation: New York (6/7)
Birthplace: New York (4/5)","Franklin D. Roosevelt
1933-1945"
"Harry S. Truman
1945-1953","Affiliation: Missouri (1/1)
Birthplace: Missouri (1/1)"
"Affiliation: Missouri (1/1)
Birthplace: Missouri (1/1)","Harry S. Truman
1945-1953"
"Dwight D. Eisenhower
1953-1961","Affiliation: Kansas (1/1)
Birthplace: Texas (1/2)"
"Affiliation: Kansas (1/1)
Birthplace: Texas (1/2)","Dwight D. Eisenhower
1953-1961"
"John F. Kennedy
1961-1963","Affiliation: Massachusetts (4/4)
Birthplace: Massachusetts (3/4)"
"Affiliation: Massachusetts (4/4)
Birthplace: Massachusetts (3/4)","John F. Kennedy
1961-1963"
"Lyndon B. Johnson
1963-1969","Affiliation: Texas (1/3)
Birthplace: Texas (2/2)"
"Affiliation: Texas (1/3)
Birthplace: Texas (2/2)","Lyndon B. Johnson
1963-1969"
"Richard Nixon
1969-1974","Affiliation: California (2/3)
Birthplace: California (1/1)"
"Affiliation: California (2/3)
Birthplace: California (1/1)","Richard Nixon
1969-1974"
"Gerald Ford
1974-1977","Affiliation: Michigan (1/1)
Birthplace: Nebraska (1/1)"
"Affiliation: Michigan (1/1)
Birthplace: Nebraska (1/1)","Gerald Ford
1974-1977"
"Jimmy Carter
1977-1981","Affiliation: Georgia (1/1)
Birthplace: Georgia (1/1)"
"Affiliation: Georgia (1/1)
Birthplace: Georgia (1/1)","Jimmy Carter
1977-1981"
"Ronald Reagan
1981-1989","Affiliation: California (3/3)
Birthplace: Illinois (1/1)"
"Affiliation: California (3/3)
Birthplace: Illinois (1/1)","Ronald Reagan
1981-1989"
"George H. W. Bush
1989-1993","Affiliation: Texas (2/3)
Birthplace: Massachusetts (4/4)"
"Affiliation: Texas (2/3)
Birthplace: Massachusetts (4/4)","George H. W. Bush
1989-1993"
"Bill Clinton
1993-2001","Affiliation: Arkansas (1/1)
Birthplace: Arkansas (1/1)"
"Affiliation: Arkansas (1/1)
Birthplace: Arkansas (1/1)","Bill Clinton
1993-2001"
"George W. Bush
2001-2009","Affiliation: Texas (3/3)
Birthplace: Connecticut (1/1)"
"Affiliation: Texas (3/3)
Birthplace: Connecticut (1/1)","George W. Bush
2001-2009"
"Barack Obama
2009-2017","Affiliation: Illinois (3/3)
Birthplace: Hawaii (1/1)"
"Affiliation: Illinois (3/3)
Birthplace: Hawaii (1/1)","Barack Obama
2009-2017"
"Donald Trump
2017-2021, 2025-","Affiliation: New York (7/7)
Birthplace: New York (5/5)"
"Affiliation: New York (7/7)
Birthplace: New York (5/5)","Donald Trump
2017-2021, 2025-"
"Joe Biden
2021-2025","Affiliation: Delaware (1/1)
Birthplace: Pennsylvania (2/2)"
"Affiliation: Delaware (1/1)
Birthplace: Pennsylvania (2/2)","Joe Biden
2021-2025"
